SCT_ID,CRS_UID,SEM_ID,SCT_TYPE,SCT_REG,SCT_SEATS,SCT_BUILD,SCT_ROOM,SCT_TITLE,SCT_UNITS
03627R,0,20231,Lecture,0,0,,,,
03626D,0,20231,Lecture,4,5,OFFICE,,,
03625D,0,20231,Lecture,15,15,LAW,118,,
03631D,0,20231,Lecture,22,25,LAW,2,,
04073D,0,20231,Lecture,2,20,OFFICE,,,
04173D,0,20231,Lecture,1,10,OFFICE,,,
04387D,0,20231,Lecture,10,30,OFFICE,,,
03633D,0,20231,Lecture,5,5,LAW,223,,4
03635D,0,20231,Lecture,9,15,OFFICE,,,1
03636D,0,20231,Lecture,11,25,OFFICE,,,2
03637D,0,20231,Lecture,0,5,OFFICE,,,3
03638D,0,20231,Lecture,0,2,OFFICE,,,4
03640D,0,20231,Lecture,53,54,LAW,130,,3
04038D,0,20231,Lecture,5,5,LAW,130,,3
03646D,0,20231,Lecture,6,11,LAW,223,,
03645D,0,20231,Lecture,4,20,LAW,223,,3
03900D,0,20231,Lecture,2,3,OFFICE,,,1
03901D,0,20231,Lecture,1,1,OFFICE,,,1
03902D,0,20231,Lecture,1,1,OFFICE,,,1
03903D,0,20231,Lecture,1,1,OFFICE,,,2
03904D,0,20231,Lecture,1,1,OFFICE,,,1
03905D,0,20231,Lecture,1,1,OFFICE,,,3
03906D,0,20231,Lecture,1,1,OFFICE,,,3
03907D,0,20231,Lecture,1,1,OFFICE,,,1
03908D,0,20231,Lecture,1,1,OFFICE,,,2
04027D,0,20231,Lecture,2,3,OFFICE,,,1
04029D,0,20231,Lecture,2,9,OFFICE,,,2
04030D,0,20231,Lecture,1,1,OFFICE,,,3
04091D,0,20231,Lecture,1,2,OFFICE,,,1
04341D,0,20231,Lecture,3,3,OFFICE,,,1
04342D,0,20231,Lecture,1,1,OFFICE,,,2
04343D,0,20231,Lecture,1,1,OFFICE,,,3
03668D,0,20231,Lecture,13,13,OFFICE,,,5
03676D,0,20231,Lecture,3,3,OFFICE,,,4
03677D,0,20231,Lecture,5,5,OFFICE,,,4
03678D,0,20231,Lecture,3,3,OFFICE,,,3
03679D,0,20231,Lecture,1,1,OFFICE,,,2
03683D,0,20231,Lecture,5,5,OFFICE,,,4
03684D,0,20231,Lecture,2,2,OFFICE,,,3
03685D,0,20231,Lecture,1,1,,,,2
40255R,0,20231,Lecture,10,20,,,,
40264R,0,20231,Lecture,10,20,,,,
40260R,0,20231,Lecture,5,20,,,,
40270R,0,20231,Lecture,7,20,,,,
40279R,0,20231,Lecture,0,20,OFFICE,,,
40282R,0,20231,Lecture,2,10,OFFICE,,,
50250R,0,20231,Lecture,5,30,WPH,101,,
40463D,0,20231,Lecture-Lab,2,25,BMT,407,,
40460D,0,20231,Lecture,7,25,BMT,407,,
40462D,0,20231,Lab,7,25,BMT,407,,
40466D,0,20231,Lecture-Lab,7,25,BMT,407,,
40496D,0,20231,Lecture-Lab,7,25,OFFICE,,,
40450D,0,20231,Lecture,3,25,OFFICE,,,1
50116R,0,20231,Lecture,24,24,CHP,233A,,
50117R,0,20231,Lecture,24,24,CHP,233A,,
50119R,0,20231,Lecture,24,24,CHP,233A,,
50121R,0,20231,Lecture-Lab,24,24,OFFICE,,,
50124R,0,20231,Lecture-Lab,20,20,OFFICE,,,
50125R,0,20231,Lecture,24,24,ONLINE,,,
50109R,0,20231,Lecture,24,24,CHP,233A,,
50126R,0,20231,Lecture,24,24,OFFICE,,,
50128R,0,20231,Lecture,24,24,OFFICE,,,
40400D,0,20231,Lecture,15,40,MCH,156,,
40399D,0,20231,Lecture,0,0,,,,
40365D,0,20231,Lecture,0,60,MCH,156,,
40368D,0,20231,Lecture,23,35,OFFICE,,,1
40371D,0,20231,Lecture,1,35,OFFICE,,,
40374D,0,20231,Lecture,8,35,OFFICE,,,
40377D,0,20231,Lecture,0,35,OFFICE,,,
40366D,0,20231,Lecture,0,25,OFFICE,,,1
40106D,0,20231,Lecture,29,50,HMR,100,,
40100D,0,20231,Lecture,11,17,KAM,B21/23,,
40115D,0,20231,Lecture,15,50,,,,
40120D,0,20231,Lecture,0,40,OFFICE,,,
40121D,0,20231,Lecture,5,40,OFFICE,,,
40122D,0,20231,Lecture,0,40,OFFICE,,,
40123D,0,20231,Lecture,4,40,OFFICE,,,
40124D,0,20231,Lecture,10,40,OFFICE,,,
40127D,0,20231,Lecture,53,100,BCC,101,For PhD Students,
40128D,0,20231,Lecture,14,25,KAM,B21/23,,
40137R,0,20231,Lecture,8,25,NRT,G508,Cell and Gene Therapy Development: Translating Basic Research into Clinical Applications,4
40130R,0,20231,Lecture,36,50,BCC,101,"Stem Cell Biology, Politics, and Ethics.",
40131R,0,20231,Lecture,5,10,BCC,101,"Stem Cell Biology, Politics, and Ethics.",
40135D,0,20231,Lecture,36,50,BCC,101,,
40140D,0,20231,Lecture,9,60,OFFICE,,,
40145D,0,20231,Lecture,1,40,OFFICE,,,
40146D,0,20231,Lecture,7,40,OFFICE,,,
40147D,0,20231,Lecture,0,40,OFFICE,,,
40148D,0,20231,Lecture,14,40,OFFICE,,,
40149D,0,20231,Lecture,25,40,OFFICE,,,
40550R,0,20231,Lecture,46,50,KDC,235,,
40553D,0,20231,Lecture,0,20,OFFICE,,,
40556R,0,20231,Lecture,32,40,DMC,101,,
40551R,0,20231,Lecture,23,45,LVL,16,,
40554R,0,20231,Lecture,45,45,LVL,16,,
40567R,0,20231,Lecture-Lab,43,45,DMC,150,,
40574R,0,20231,Lecture-Lab,44,46,SOS,B2,,
40555R,0,20231,Lecture-Lab,38,40,KAP,144,,
40562D,0,20231,Lecture-Lab,0,0,,,,
40594D,0,20231,Lecture,70,71,THH,212,,
40571R,0,20231,Lecture,19,35,DMC,256,,
40573R,0,20231,Lecture,45,46,DMC,102,,
40570R,0,20231,Lecture,0,0,,,,
40607R,0,20231,Lecture,24,35,DMC,256,,
40580R,0,20231,Lecture,34,36,DMC,260,,
40597R,0,20231,Lecture,0,0,TBA,,,
40589R,0,20231,Lecture,32,42,WPH,102,,
40590R,0,20231,Lecture,0,0,TBA,,,
40578R,0,20231,Lecture,0,0,,,,
40618R,0,20231,Lecture,0,0,,,,
40557R,0,20231,Lecture,30,30,DMC,154,,
40584R,0,20231,Lecture,25,35,DMC,210,,
40563R,0,20231,Lecture,0,0,TBA,,,
40572R,0,20231,Lecture,19,41,LVL,16,,
40591R,0,20231,Lecture,20,27,SOS,B44,,
40595D,0,20231,Lecture,56,95,THH,102,,
40652D,0,20231,Lecture,23,35,MCH,256,,
40656D,0,20231,Lecture,10,60,MCH,156,,
40659D,0,20231,Lecture,4,25,KAM,B21/23,,
40684D,0,20231,Lecture,14,50,MCH,249,,
40664D,0,20231,Lecture,6,35,BMT,204A,,
40672D,0,20231,Lecture,28,50,MCH,156,,
40676D,0,20231,Lecture,1,30,OFFICE,,,1
40667D,0,20231,Lecture,8,40,ZNI,112,,
40650R,0,20231,Lecture,12,35,OFFICE,,,
40653D,0,20231,Lecture,0,15,OFFICE,,,
40673D,0,20231,Lecture,0,10,OFFICE,,,
40675D,0,20231,Lecture,18,95,OFFICE,,,
70000D,0,20231,Lecture,0,30,OFFICE,,,
70016D,0,20231,Lecture,0,30,OFFICE,,,1
70005D,0,20231,Lecture,3,30,OFFICE,,,
70006D,0,20231,Lecture,0,30,OFFICE,,,
70007D,0,20231,Lecture,0,30,OFFICE,,,
70008D,0,20231,Lecture,0,30,OFFICE,,,
70009D,0,20231,Lecture,3,30,OFFICE,,,
70010D,0,20231,Lecture,3,30,OFFICE,,,
41457D,0,20231,Lecture,5,10,KAM,B21/23,,
41455D,0,20231,Lecture,5,12,KAM,B21/23,,
41459D,0,20231,Lecture,6,10,KAM,B21/23,,
41450D,0,20231,Lecture,0,5,OFFICE,,,2
41458D,0,20231,Lecture,2,10,KAM,B34,,
00010R,0,20231,Lecture,185,200,OFFICE,,,16
00020R,0,20231,Lecture,185,200,OFFICE,,,16
00030R,0,20231,Lecture,0,0,TBA,,,16
00031R,0,20231,Lecture,174,200,OFFICE,,,16
00040R,0,20231,Lecture,0,0,TBA,,,16
00041R,0,20231,Lecture,161,200,OFFICE,,,16
00070R,0,20231,Lecture,44,50,TBA,,,16
40165D,0,20231,Lecture,11,60,OFFICE,,,
40174D,0,20231,Lecture,0,40,OFFICE,,,
40171D,0,20231,Lecture,8,40,OFFICE,,,
40172D,0,20231,Lecture,0,40,OFFICE,,,
40173D,0,20231,Lecture,5,40,OFFICE,,,
40170D,0,20231,Lecture,8,30,OFFICE,,,
41419R,0,20231,Lecture,130,155,SAL,101,,
41436R,0,20231,Lecture,63,130,GFS,106,,
41401R,0,20231,Lecture,21,32,ONLINE,,,
41403R,0,20231,Lecture,15,20,WPH,206,,
41405R,0,20231,Lecture,22,34,DMC,207,,
41425D,0,20231,Lecture,0,0,,,,
41449R,0,20231,Lecture,34,34,WPH,106,,
41407R,0,20231,Lecture,33,33,WPH,B30,,
41423R,0,20231,Lecture,24,25,WPH,206,,
41438R,0,20231,Lecture,17,25,DMC,206 & ONLINE,,
41427R,0,20231,Lecture,12,30,DMC,158,,
41422R,0,20231,Lecture,0,0,,,,
41418D,0,20231,Lecture,0,0,,,,
41400R,0,20231,Lecture,28,30,KDC,240,,
41432R,0,20231,Lecture,31,33,WPH,B30,,
41430R,0,20231,Lecture,0,0,,,,
41429R,0,20231,Lecture,20,20,DMC,161,,
41412R,0,20231,Lecture,0,0,,,,
41413R,0,20231,Lecture,0,0,,,,
41415R,0,20231,Lecture,18,25,DMC,109,,
41417D,0,20231,Lecture,11,30,KAM,B34,,2
41421D,0,20231,Lecture,8,14,DMC,161,,2
41369D,0,20231,Lecture,12,14,OFFICE,,,
41442D,0,20231,Lecture,25,40,MCH,256,,
41393D,0,20231,Lecture,29,35,MCH,256,,
41353D,0,20231,Lecture,27,30,MCH,256,,
41441D,0,20231,Lecture,7,20,VPD,107,,
41354D,0,20231,Lecture,12,35,MCH,256,,
41446D,0,20231,Lecture,9,40,MCH,156,,
41447D,0,20231,Lecture,20,35,MCH,256,,
41444D,0,20231,Lecture,17,17,OFFICE,,,
41352D,0,20231,Lecture,9,9,ONLINE,,,
41392D,0,20231,Lecture,10,30,MCH,149,,
41356D,0,20231,Lecture,30,45,MCH,256,,
41365D,0,20231,Lecture,45,55,MCA,249,,
41351D,0,20231,Lecture,14,30,MCH,256,,
41355D,0,20231,Lecture,7,17,OFFICE,,,1
41361D,0,20231,Lecture,10,20,ONLINE,,,1
41390D,0,20231,Lecture,0,10,ONLINE,,,
41391D,0,20231,Lecture,0,10,ONLINE,,,
40709D,0,20231,Lecture,6,50,MCH,149,,
40719D,0,20231,Lecture,8,75,MCH,156,,
40722D,0,20231,Lecture,16,30,TBA,,,
40723D,0,20231,Lecture,0,25,TBA,,,
40741D,0,20231,Lecture,13,75,OFFICE,,,
40744D,0,20231,Lecture,0,75,OFFICE,,,
40747D,0,20231,Lecture,15,75,OFFICE,,,
40750D,0,20231,Lecture,2,75,OFFICE,,,
40749D,0,20231,Lecture,0,25,OFFICE,,,1
41670D,0,20231,Lecture,2,20,OFFICE,,,1
41672D,0,20231,Lecture,0,20,OFFICE,,,
41673D,0,20231,Lecture,2,20,OFFICE,,,
41674R,0,20231,Lecture,0,20,OFFICE,,,
41671D,0,20231,Lecture,0,50,OFFICE,,,1
40202R,0,20231,Lecture,14,30,ONLINE,,,
40206R,0,20231,Lecture,13,31,ONLINE,,,
40207R,0,20231,Lecture-Lab,8,30,ONLINE,,,
40208R,0,20231,Lecture,12,30,ONLINE,,,
40211R,0,20231,Lecture,5,30,ONLINE,,,
40212R,0,20231,Lecture,12,30,ONLINE,,,
80001R,0,20231,Lecture,5,14,THH,105,,
80005R,0,20231,Lecture,3,15,THH,109,,
80015R,0,20231,Lecture,24,25,,,,
80016R,0,20231,Lecture,24,25,,,,
80017R,0,20231,Lecture,24,25,BMT,204A,,
80018R,0,20231,Lecture,24,25,BMT,204B,,
80019R,0,20231,Lecture,24,25,BMT,204A,,
80020R,0,20231,Lecture,24,25,KAM,B21/23,,
80029R,0,20231,Lecture,23,25,,,,
80028R,0,20231,Lecture,23,25,KAM,B21/23,,
80030R,0,20231,Lecture,23,25,BMT,204A,,
80031R,0,20231,Lecture,23,25,BMT,204A,,
70101D,0,20231,Lecture,3,6,ONLINE,,,
70117D,0,20231,Lecture,1,10,ONLINE,,,
70102D,0,20231,Lecture,2,6,ONLINE,,,
70118D,0,20231,Lecture,1,11,ONLINE,,,
70103D,0,20231,Lecture,3,6,ONLINE,,,
70119D,0,20231,Lecture,2,7,ONLINE,,,
70104D,0,20231,Lecture,2,6,ONLINE,,,
70120D,0,20231,Lecture,1,10,ONLINE,,,
70111D,0,20231,Lecture,0,12,ONLINE,,,
70281D,0,20231,Lecture,1,12,ONLINE,,,
70115D,0,20231,Lecture,1,7,ONLINE,,,
70122D,0,20231,Lecture,0,6,ONLINE,,,
70282D,0,20231,Lecture,1,12,ONLINE,,,
70116D,0,20231,Lecture,1,7,ONLINE,,,
70105D,0,20231,Lecture,1,12,ONLINE,,,
70123D,0,20231,Lecture,0,12,ONLINE,,,
70106D,0,20231,Lecture,1,12,ONLINE,,,
70124D,0,20231,Lecture,0,12,ONLINE,,,
70110D,0,20231,Lecture,0,12,ONLINE,,,
70107D,0,20231,Lecture,1,12,ONLINE,,,
70121D,0,20231,Lecture,1,9,ONLINE,,,
70109D,0,20231,Lecture,1,12,ONLINE,,,
70112D,0,20231,Lecture,1,7,ONLINE,,,
70114D,0,20231,Lecture,0,2,ONLINE,,,
70113D,0,20231,Lecture,0,10,ONLINE,,,
70280D,0,20231,Lecture,2,5,ONLINE,,,
40851D,0,20231,Lecture,7,25,,,,
40871D,0,20231,Lecture,0,25,OFFICE,,,
40872R,0,20231,Lecture,2,25,OFFICE,,,
40874D,0,20231,Lecture,0,25,OFFICE,,,
40880D,0,20231,Lecture,0,25,OFFICE,,,
70501R,0,20231,Lecture-Discussion,4,25,THH,117,Roadmap to Resilience,2
40953D,0,20231,Lecture,2,30,TBA,,,
41077D,0,20231,Lecture,21,25,ONLINE,,,
41079D,0,20231,Lecture,19,25,ONLINE,,,
41094D,0,20231,Lecture,16,25,ONLINE,,,
41113D,0,20231,Lecture,11,25,ONLINE,,,
41207D,0,20231,Lecture,21,25,ONLINE,,,
41242D,0,20231,Lecture,12,25,ONLINE,,,
41091D,0,20231,Lecture,87,95,MCH,249,,
41208D,0,20231,Lecture,24,35,SSB,114,,
41211D,0,20231,Lecture,16,25,ONLINE,,,
41218D,0,20231,Lecture,16,25,ONLINE,,,
41107D,0,20231,Lecture,19,25,ONLINE,,,
41112D,0,20231,Lecture,15,25,ONLINE,,,
41124D,0,20231,Lecture,0,0,TBA,,,
41061D,0,20231,Lecture,18,25,ONLINE,,,
41070D,0,20231,Lecture,13,25,ONLINE,,,
41100D,0,20231,Lecture,16,25,ONLINE,,,
41118D,0,20231,Lecture,20,25,ONLINE,,,
41120D,0,20231,Lecture,19,25,ONLINE,,,
41200D,0,20231,Lecture,21,25,ONLINE,,,
41073D,0,20231,Lecture,38,38,SSB,114,,
41071D,0,20231,Lab,38,38,SSB,114,,
41053D,0,20231,Lecture,27,35,MCH,149,,
41054D,0,20231,Lab,27,35,MCH,149,,
41052D,0,20231,Lab,18,25,ONLINE,,,
41119D,0,20231,Lab,20,25,ONLINE,,,
41121D,0,20231,Lab,19,25,ONLINE,,,
41203D,0,20231,Lab,21,25,ONLINE,,,
41213D,0,20231,Lab,13,25,ONLINE,,,
41215D,0,20231,Lab,16,25,ONLINE,,,
41084D,0,20231,Lecture,19,25,ONLINE,,,
41209D,0,20231,Lecture,17,25,ONLINE,,,
41082D,0,20231,Lecture,41,46,SSB,115AB,,
41059D,0,20231,Lab,41,46,SSB,115AB,,
41085D,0,20231,Lab,19,25,ONLINE,,,
41210D,0,20231,Lab,17,25,ONLINE,,,
41086D,0,20231,Lecture,30,30,ONLINE,,,
41063D,0,20231,Lecture,22,35,SSB,115AB,,
41065D,0,20231,Lab,22,35,SSB,115AB,,
41087D,0,20231,Lab,30,30,ONLINE,,,
41069D,0,20231,Lecture,37,42,SSB,115AB,,
41115D,0,20231,Lecture,16,25,ONLINE,,,
41116D,0,20231,Lecture,11,25,ONLINE,,,
41123D,0,20231,Lecture,12,25,ONLINE,,,
41137R,0,20231,Lecture,18,25,SSB,117,,
41229D,0,20231,Lecture,13,15,MCH,156,,
41078R,0,20231,Lecture,12,20,SSB,115,,
41081D,0,20231,Lecture-Lab,27,35,MCH,256,,
41212D,0,20231,Lecture,18,19,SSB,301,,
41062R,0,20231,Lecture,6,25,SSB,116,,
41143R,0,20231,Lab,6,25,SSB,116,,
41219D,0,20231,Lecture,18,25,ONLINE,,,
41222D,0,20231,Lecture,0,0,TBA,,,
41177R,0,20231,Lecture,5,25,SSB,116,,
41096R,0,20231,Lecture,25,30,SSB,116,,
41095D,0,20231,Lecture,18,25,ONLINE,,,
41097D,0,20231,Lecture,16,25,ONLINE,,,
41088D,0,20231,Lecture,19,25,ONLINE,,,
41108D,0,20231,Lecture,15,20,SSB,117,,
41216D,0,20231,Lecture,18,25,ONLINE,,,
41067D,0,20231,Lecture,25,30,ONLINE,,,
41089D,0,20231,Lecture,22,30,ONLINE,,,
41111D,0,20231,Lecture,30,35,SSB,116,,
41114D,0,20231,Lecture,18,42,SSB,116,,
41138D,0,20231,Lecture,0,0,,,,
41171R,0,20231,Lecture-Lab,14,45,SSB,117,,
41149D,0,20231,Lecture-Discussion,25,26,SSB,117,,
41102D,0,20231,Lecture,28,35,CSC,250,,
41103D,0,20231,Lecture,8,15,SSB,115,,
41090D,0,20231,Lecture,16,25,ONLINE,,,
41125D,0,20231,Lecture,12,15,SSB,303,,
41217D,0,20231,Lecture,18,25,ONLINE,,,
41092D,0,20231,Lecture,22,25,ONLINE,,,
41214D,0,20231,Lecture,17,25,ONLINE,,,
41050D,0,20231,Lecture,15,25,ONLINE,,,
41132D,0,20231,Lecture,5,10,SSB,111,,
41076R,0,20231,Lecture,2,9,SSB,110,,
41188D,0,20231,Lecture,12,30,SSB,114,,
41196D,0,20231,Lecture,15,28,LAW,2,,4
41184D,0,20231,Lecture,5,10,SSB,228,,
41133D,0,20231,Lecture,7,15,OFFICE,,,1
41136D,0,20231,Lecture,10,50,OFFICE,,,1
41139D,0,20231,Lecture,4,15,OFFICE,,,1
41248D,0,20231,Lecture,1,10,OFFICE,,,1
41109D,0,20231,Lecture,20,30,SSB,114,,
41110D,0,20231,Lab,20,30,SSB,114,,
41145R,0,20231,Lecture,7,40,OFFICE,,,
41148D,0,20231,Lecture,30,40,OFFICE,,,
41151R,0,20231,Lecture,2,40,OFFICE,,,
41093D,0,20231,Lecture,1,20,OFFICE,,,1
41153D,0,20231,Lecture,1,5,OFFICE,,,1
41098D,0,20231,Lecture,42,42,ONLINE,,,
41144D,0,20231,Lecture,58,60,OFFICE,,,
41099D,0,20231,Lecture,44,44,ONLINE,,,
41122D,0,20231,Lecture,17,20,SSB,114,,
41146D,0,20231,Lecture,33,35,SSB,115AB,,
41147D,0,20231,Lecture,12,28,SSB,115AB,,
41249R,0,20231,Lecture,3,20,BMT,204B,Data Science Methods for Climate Change Health Research,2
41141D,0,20231,Lecture,2,10,SSB,303,,
41066R,0,20231,Lecture,0,0,,,,
41163R,0,20231,Lecture,9,25,SSB,117,,
41157D,0,20231,Lecture,9,12,SSB,301,,
41128D,0,20231,Lecture,13,15,SSB,114,,
41167D,0,20231,Lecture,2,15,OFFICE,,,
41170D,0,20231,Lecture,4,15,OFFICE,,,
41173D,0,20231,Lecture,2,10,OFFICE,,,
41176D,0,20231,Lecture,1,10,OFFICE,,,
41179D,0,20231,Lecture,0,10,OFFICE,,,
41182D,0,20231,Lecture,16,30,OFFICE,,,
41185D,0,20231,Lecture,3,15,OFFICE,,,
41186D,0,20231,Lecture,12,40,OFFICE,,,
41189D,0,20231,Lecture,3,15,OFFICE,,,
41190R,0,20231,Lecture,5,35,OFFICE,,,
41193D,0,20231,Lecture,2,15,OFFICE,,,
41194R,0,20231,Lecture,12,40,OFFICE,,,
41197D,0,20231,Lecture,8,15,OFFICE,,,
41198R,0,20231,Lecture,1,40,OFFICE,,,
41201D,0,20231,Lecture,1,10,OFFICE,,,
41202R,0,20231,Lecture,1,35,OFFICE,,,
41205D,0,20231,Lecture,3,10,OFFICE,,,
41206R,0,20231,Lecture,0,30,OFFICE,,,
41250R,0,20231,Lecture,59,60,OFFICE & ONLINE,,,
41254R,0,20231,Lecture,59,60,OFFICE & ONLINE,,,
41258R,0,20231,Lecture,60,60,OFFICE & ONLINE,,,
41256R,0,20231,Lecture,59,60,OFFICE & ONLINE,,,
41269R,0,20231,Lecture,59,60,OFFICE & ONLINE,,,
41262R,0,20231,Lecture,60,61,OFFICE & ONLINE,,,
41266R,0,20231,Lecture,59,60,OFFICE,,,
41270R,0,20231,Lecture,59,60,OFFICE,,,
41277R,0,20231,Lecture,59,60,OFFICE,,,
41284R,0,20231,Lecture,59,60,OFFICE,,,
41291R,0,20231,Lecture,60,60,OFFICE & ONLINE,,,
41295R,0,20231,Lecture,60,60,OFFICE & ONLINE,,,
41299R,0,20231,Lecture,60,60,OFFICE & ONLINE,,,
41601D,0,20231,Lecture,6,10,BCC,101,,
41603R,0,20231,Lecture,35,50,BCC,101,,
41622R,0,20231,Lecture,0,10,BCC,101,,
41607R,0,20231,Lecture,0,0,,,,
41600R,0,20231,Lecture,10,18,BCC,101,,
41649R,0,20231,Lecture,27,30,BCC,101,,
41606R,0,20231,Lecture-Lab,11,50,BCC,101,,
41609R,0,20231,Lecture,31,35,BCC,101,,
41610R,0,20231,Lab,12,13,BCC,101,,
41620R,0,20231,Lab,13,13,BCC,101,,
41630R,0,20231,Lab,6,12,BCC,101,,
41602R,0,20231,Lecture,28,35,BCC,101,,
41604R,0,20231,Lecture-Discussion,34,50,BCC,101,,
41645D,0,20231,Lecture-Lab,5,12,OFFICE,,,
41631R,0,20231,Lecture,0,5,OFFICE,,,
41612D,0,20231,Lecture,4,5,BCC,101,,
70093D,0,20231,Lecture,6,10,TBA & ONLINE,,,
70094D,0,20231,Lecture,4,10,TBA,,,
70095D,0,20231,Lecture,1,2,OFFICE,,,2
70099D,0,20231,Lecture,28,35,BMT,204B,,
70067R,0,20231,Lecture,15,22,KAM,B21/23 & ONLINE,,
70068R,0,20231,Lecture,15,25,BMT,204A & ONLINE,,
70069D,0,20231,Lecture,8,15,OFFICE,,,
70070R,0,20231,Lecture,3,5,ONLINE,,,
70071R,0,20231,Lecture,12,12,ONLINE,,,
70074R,0,20231,Lecture,6,15,TBA & ONLINE,,,
70075R,0,20231,Lecture,6,18,BMT,204B,,
70076D,0,20231,Lecture,3,5,OFFICE,,,
42407D,0,20231,Lecture,27,30,OFFICE,,,
42430D,0,20231,Lecture,14,20,DMC,255,,
42440D,0,20231,Lecture,15,,KDC,241,,
42445D,0,20231,Lecture,11,11,MUS,303,,
42460D,0,20231,Lecture,0,10,MUS,314,,
42465D,0,20231,Lecture,6,10,MUS,314,,
42485D,0,20231,Lecture,0,10,MUS,314,,
43401D,0,20231,Lecture,7,10,TMC,G147,,
43403D,0,20231,Lecture,32,40,KDC,236,,
43404D,0,20231,Lecture,41,,TMC,G102B,,
43408D,0,20231,Lecture,5,8,TMC,G110,,
43410D,0,20231,Lecture,26,30,TMC,G147 & ONLINE,,
43411D,0,20231,Lecture,23,30,TMC,G147 & ONLINE,,
43412D,0,20231,Lecture,28,31,TMC,G147 & ONLINE,,
43416D,0,20231,Lecture,29,,TMC,G147 & ONLINE,,
43417D,0,20231,Lecture,29,30,TMC,G147 & ONLINE,,
43418D,0,20231,Lecture,34,34,TMC,G147 & ONLINE,,
43427D,0,20231,Lecture,32,,KDC,236,,
43428D,0,20231,Lab,18,,MUS,103,,
43429D,0,20231,Lab,14,18,MUS,103,,
43430R,0,20231,Lecture,35,60,KDC,240,,
43432D,0,20231,Lecture,1,10,MUS,317,,
43433D,0,20231,Lecture,18,20,TMC,118,,
43436D,0,20231,Lecture,8,8,TMC,G112b,,
43438D,0,20231,Lecture,10,20,TMC,G147,,
43448D,0,20231,Lecture,5,8,TMC,G112b,,
43449D,0,20231,Lecture,6,8,TMC,G112b,,
43450D,0,20231,Lecture,8,8,TMC,G110,,
43452D,0,20231,Lecture,20,,TMC,G147,,
43453D,0,20231,Lecture,18,,TMC,G147,,
43454D,0,20231,Lecture,13,20,TMC,G147,,
43455D,0,20231,Lecture,15,,TMC,G147,,
43456D,0,20231,Lecture,7,10,TMC,G124,,
43457D,0,20231,Lecture,15,,TMC,G147,,
43458D,0,20231,Lecture,23,,TMC,G147,,
43460D,0,20231,Lecture,8,20,TMC,G147,,
43463D,0,20231,Lecture,7,15,TMC,G147,,
43464D,0,20231,Lecture,18,,TMC,G147,,2
43466D,0,20231,Lecture,11,18,MUS,103,,
43467D,0,20231,Lecture,13,14,MUS,103,,
43473D,0,20231,Lecture,0,10,TMC,118,,
43481D,0,20231,Lecture,4,10,TMC,118,,
43485D,0,20231,Lecture,0,10,MUS,317,,
43486D,0,20231,Lecture,6,10,TMC,118,,
43492D,0,20231,Lecture,0,30,TMC,118,,
43497D,0,20231,Lecture,0,10,TMC,118,,
42620D,0,20231,Lecture,0,30,MUS,211,,
42628D,0,20231,Lecture,5,12,MUS,319,,
42631D,0,20231,Lecture,4,15,BMH,100,,
42635D,0,20231,Lecture,0,30,MUS,211,,
42640D,0,20231,Lecture,0,30,MUS,211,,
42645D,0,20231,Lecture,0,30,MUS,211,,
42650D,0,20231,Lecture,0,30,MUS,211,,
42655D,0,20231,Lecture,0,30,MUS,211,,
42660D,0,20231,Lecture,0,30,MUS,211,,
42665D,0,20231,Lecture,0,30,MUS,211,,
43550D,0,20231,Lecture,0,10,MUS,314,,
43566D,0,20231,Lecture,9,15,TMC,202,,
43570D,0,20231,Lecture,7,15,MUS,204,,
43575D,0,20231,Lecture,3,15,TMC,G102B,,
43597D,0,20231,Lecture,4,15,MUS,204,,
43610D,0,20231,Lecture,0,10,MUS,314,,
43615D,0,20231,Lecture,2,6,MUS,314,,
43619D,0,20231,Lecture,0,6,MUS,314,,
43622D,0,20231,Lecture,0,6,MUS,314,,
43625D,0,20231,Lecture,0,2,MUS,314,,
43636D,0,20231,Lecture,6,15,TMC,202,,
43648D,0,20231,Lecture,0,0,,,,
43651D,0,20231,Lecture,3,15,MUS,204,,
43663D,0,20231,Lecture,7,15,TMC,202,,
43679D,0,20231,Lecture,0,6,MUS,314,,
43685D,0,20231,Lecture,1,6,MUS,314,,
43688D,0,20231,Lecture,0,6,MUS,314,,
43691D,0,20231,Lecture,0,6,MUS,314,,
43694D,0,20231,Lecture,2,6,MUS,314,,
43697D,0,20231,Lecture,0,6,MUS,314,,
42510D,0,20231,Lecture,0,30,MUS,211,,
42530D,0,20231,Lecture,4,12,MUS,319,,
42540D,0,20231,Lecture,0,30,MUS,211,,
42541D,0,20231,Lecture,0,30,MUS,211,,
42542D,0,20231,Lecture,1,30,MUS,211,,
42543D,0,20231,Lecture,0,30,MUS,211,,
42560D,0,20231,Lecture,0,30,MUS,211,,
42565D,0,20231,Lecture,3,30,MUS,211,,
42569D,0,20231,Lecture,3,30,MUS,211,,
42573D,0,20231,Lecture,1,30,MUS,211,,
42577D,0,20231,Lecture,1,30,MUS,211,,
42581D,0,20231,Lecture,1,30,MUS,211,,
42701R,0,20231,Lecture,10,12,MUS,208,,
42705D,0,20231,Lecture,19,25,MUS,204,,
42708D,0,20231,Lecture,24,26,TMC,G156,,
42719D,0,20231,Lecture,15,20,TMC,G150,,
42720D,0,20231,Lecture,21,21,TMC,G128,,
42744D,0,20231,Lecture,18,20,TMC,G156,,
